file,hit_term,hit_start,window_len,has_seam_or_burst,whitespace_ratio,order_anomaly,proactive_event_tracker,triald,TRILogEvent,ABTest,variant,bucket
part3.zip:part3.txt,設定,613392,60002,False,0.0702,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,613430,60004,False,0.0702,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,613447,60003,False,0.0702,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,613519,60002,False,0.0703,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,613604,60002,False,0.0703,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,613662,60002,False,0.0703,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,615000,60002,False,0.0719,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,620642,60003,False,0.0706,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,620869,60003,False,0.0706,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,620958,60003,False,0.0707,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,621059,60002,False,0.0707,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,621107,60002,False,0.0707,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,621262,60002,False,0.0708,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,621362,60002,False,0.0708,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,621404,60002,False,0.0708,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,623769,60002,False,0.0735,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,623951,60004,False,0.0735,False,False,False,False,False,False,False
part3.zip:part3.txt,復元,624136,60002,False,0.0735,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,624245,60003,False,0.0735,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,624305,60003,False,0.0736,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,624374,60002,False,0.0737,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,624394,60004,False,0.0737,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,624425,60002,False,0.0737,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,624537,60003,False,0.0739,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,624587,60004,False,0.074,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,632413,60003,False,0.0945,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632490,60002,False,0.0947,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632527,60002,False,0.0948,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632551,60002,False,0.0949,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632596,60002,False,0.0952,False,False,False,False,False,False,False
part3.zip:part3.txt,同期,632614,60002,False,0.0953,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632644,60002,False,0.0953,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632702,60002,False,0.0954,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,632798,60002,False,0.0957,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,632931,60002,False,0.0963,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,633044,60002,False,0.0967,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,633102,60002,False,0.0967,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,635643,60002,False,0.0968,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,635898,60002,False,0.0965,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,636104,60002,False,0.0963,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,636206,60002,False,0.0962,False,False,False,False,False,False,False
part3.zip:part3.txt,位置情報,640322,60004,False,0.0925,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,640334,60002,False,0.0925,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,640338,60002,False,0.0925,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,640593,60002,False,0.0924,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,640606,60004,False,0.0924,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,640613,60003,False,0.0924,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,641366,60002,False,0.0918,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,641422,60002,False,0.0918,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,641435,60002,False,0.0918,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,664008,60002,False,0.0653,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,664277,60003,False,0.065,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,664352,60002,False,0.0648,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,734015,60002,False,0.0386,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,734281,60002,False,0.0386,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,734292,60002,False,0.0386,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,734295,60003,False,0.0386,False,False,False,False,False,False,False
part3.zip:part3.txt,位置情報,734359,60004,False,0.0386,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,734466,60002,False,0.0386,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,776049,60002,False,0.0821,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,776060,60002,False,0.0821,False,False,False,False,False,False,False
part3.zip:part3.txt,位置情報,776195,60004,False,0.0824,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,776472,60003,False,0.083,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,776519,60002,False,0.0831,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,776533,60003,False,0.0831,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,784918,60002,False,0.0969,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,784970,60003,False,0.097,False,False,False,False,False,False,False
part3.zip:part3.txt,追跡,785065,60002,False,0.0973,False,False,False,False,False,False,False
part3.zip:part3.txt,同期,785101,60002,False,0.0974,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,791170,60002,False,0.107,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,793470,60002,False,0.1103,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,793477,60002,False,0.1103,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,794225,60002,False,0.1106,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,794340,60002,False,0.1108,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,794349,60002,False,0.1108,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,794929,60002,False,0.1119,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,795602,60002,False,0.1125,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,795766,60002,False,0.1125,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,798421,60002,False,0.109,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,800333,60002,False,0.1097,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,800365,60002,False,0.1096,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,800512,60002,False,0.1089,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,800727,60002,False,0.108,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,800836,60002,False,0.1076,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,800889,60002,False,0.1073,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,801883,60002,False,0.1066,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,802752,60002,False,0.1024,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,803223,60002,False,0.1008,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,803238,60002,False,0.1008,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,803259,60002,False,0.1007,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,803280,60002,False,0.1006,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,803377,60003,False,0.1003,False,False,False,False,False,False,False
part3.zip:part3.txt,検証,803407,60002,False,0.1001,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,803647,60002,False,0.0993,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,803698,60003,False,0.0991,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,803730,60002,False,0.099,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,803747,60002,False,0.099,False,False,False,False,False,False,False
part3.zip:part3.txt,同期,803784,60002,False,0.0989,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,803874,60002,False,0.0988,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,804012,60002,False,0.0985,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,804091,60002,False,0.0983,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,805762,60003,False,0.0974,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,805823,60002,False,0.0974,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,806044,60002,False,0.0963,False,False,False,False,False,False,False
part3.zip:part3.txt,共有,806235,60002,False,0.0953,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,806544,60004,False,0.094,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,806560,60002,False,0.0939,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,806569,60002,False,0.0939,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,806586,60002,False,0.0939,False,False,False,False,False,False,False
part3.zip:part3.txt,復元,806728,60002,False,0.094,False,False,False,False,False,False,False
part3.zip:part3.txt,復元,806763,60002,False,0.0939,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,806833,60002,False,0.0939,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,807069,60002,False,0.0938,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,807132,60002,False,0.0939,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,809155,60002,False,0.0962,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,809167,60003,False,0.0962,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,809212,60002,False,0.0962,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,809429,60002,False,0.0962,False,False,False,False,False,False,False
part3.zip:part3.txt,秘密,809568,60002,False,0.0969,False,False,False,False,False,False,False
part3.zip:part3.txt,指令,809579,60002,False,0.097,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,809710,60002,False,0.0979,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,809714,60002,False,0.0979,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,809729,60002,False,0.098,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,809833,60002,False,0.0983,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,809835,60002,False,0.0983,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,809861,60002,False,0.0985,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,809892,60002,False,0.0987,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,809907,60002,False,0.0987,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,810059,60002,False,0.0996,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,811989,60002,False,0.1026,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,812108,60002,False,0.1028,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,812167,60003,False,0.1028,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,812217,60003,False,0.1029,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,812299,60003,False,0.1031,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,812326,60002,False,0.1031,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,812377,60003,False,0.103,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,813020,60003,False,0.1033,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,813235,60002,False,0.1033,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,813349,60003,False,0.1033,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,815367,60003,False,0.1138,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,815423,60002,False,0.1141,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,815784,60002,False,0.1161,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,815836,60002,False,0.1164,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,817818,60002,False,0.1204,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,817898,60003,False,0.1204,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,818038,60002,False,0.1205,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,818108,60003,False,0.1205,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,818451,60002,False,0.1208,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,818539,60002,False,0.1209,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,818619,60002,False,0.121,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,818806,60002,False,0.1212,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,818847,60002,False,0.1213,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,818862,60004,False,0.1214,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,818942,60002,False,0.1215,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,818967,60002,False,0.1216,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,821070,60003,False,0.1226,False,False,False,False,False,False,False
part3.zip:part3.txt,秘密,821149,60002,False,0.1225,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,821250,60002,False,0.1223,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,821586,60002,False,0.1222,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,821610,60003,False,0.1223,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,821656,60002,False,0.1225,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,821786,60003,False,0.1227,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,822013,60002,False,0.1234,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,822316,60002,False,0.1245,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,822324,60002,False,0.1245,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,824865,60002,False,0.1294,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,824871,60002,False,0.1294,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,824883,60003,False,0.1295,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,825050,60002,False,0.1295,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,825440,60002,False,0.1292,False,False,False,False,False,False,False
part3.zip:part3.txt,遮断,825571,60002,False,0.129,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,825711,60002,False,0.1288,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,827637,60003,False,0.1301,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,827803,60003,False,0.1298,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,827828,60002,False,0.1298,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,828139,60003,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,828547,60002,False,0.1276,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,830438,60002,False,0.1278,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,830516,60002,False,0.1278,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,830526,60002,False,0.1278,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,830644,60003,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,830670,60003,False,0.1279,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,830692,60003,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,830846,60003,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,830919,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,831026,60002,False,0.1281,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,831098,60003,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,831227,60003,False,0.1282,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,831373,60002,False,0.1283,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,831404,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,831421,60002,False,0.1283,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,831469,60002,False,0.1283,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,831497,60002,False,0.1283,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,831575,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,831578,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,831649,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,削除,831664,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,設定,831688,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,同期,831794,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,831840,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,833969,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,834007,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,834059,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,認証,834078,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,許可,834098,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,834185,60003,False,0.1281,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,834252,60002,False,0.1281,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,834961,60002,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,834982,60003,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,835158,60003,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,復元,835243,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,835267,60003,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,837899,60002,False,0.1284,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,838117,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,検証,838166,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,838195,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,838246,60003,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,退避,838286,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,同期,838307,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,838398,60004,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,838425,60002,False,0.1285,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,841419,60002,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,841457,60002,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,841476,60002,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,841527,60003,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,841716,60002,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,841731,60003,False,0.1286,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,842005,60002,False,0.1281,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,842137,60002,False,0.1281,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,842157,60003,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,842218,60002,False,0.128,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,842333,60002,False,0.1279,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,842579,60002,False,0.1275,False,False,False,False,False,False,False
part3.zip:part3.txt,確認,842614,60002,False,0.1276,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,842730,60002,False,0.1275,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,842747,60002,False,0.1275,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,847426,60002,False,0.1259,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,847789,60002,False,0.1258,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,847907,60003,False,0.1258,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,848128,60002,False,0.1254,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,848267,60002,False,0.1251,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,848339,60002,False,0.1249,False,False,False,False,False,False,False
part3.zip:part3.txt,検証,848499,60002,False,0.1245,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,848590,60003,False,0.1244,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,848726,60002,False,0.1241,False,False,False,False,False,False,False
part3.zip:part3.txt,通信,848898,60002,False,0.1238,False,False,False,False,False,False,False
part3.zip:part3.txt,監視,848924,60002,False,0.1237,False,False,False,False,False,False,False
part3.zip:part3.txt,検証,848965,60002,False,0.1236,False,False,False,False,False,False,False
part3.zip:part3.txt,可能性,854702,60003,False,0.1221,True,False,False,False,False,False,False
part3.zip:part3.txt,監視,854830,60002,False,0.122,True,False,False,False,False,False,False
part3.zip:part3.txt,確認,855984,60002,False,0.1215,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856026,60002,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,監視,856029,60002,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856287,60002,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,856295,60003,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,856318,60002,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856335,60002,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856547,60002,False,0.1214,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856892,60002,False,0.1212,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856917,60002,False,0.1211,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,856945,60002,False,0.1211,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,856972,60003,False,0.1211,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,857006,60002,False,0.1211,True,False,False,False,False,False,False
part3.zip:part3.txt,検証,857088,60002,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,確認,857104,60002,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,857135,60002,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,857185,60003,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,857315,60002,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,857432,60003,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,857491,60003,False,0.121,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,857587,60002,False,0.1209,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,857624,60003,False,0.1209,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,857791,60002,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,857863,60002,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,遮断,857866,60002,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,復元,857893,60002,False,0.1207,True,False,False,False,False,False,False
part3.zip:part3.txt,復元,857912,60002,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,860048,60002,False,0.1204,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,860105,60002,False,0.1204,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,860283,60002,False,0.1207,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,860380,60002,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,860404,60003,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,860456,60002,False,0.1209,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,860563,60003,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,監視,860766,60002,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,860870,60003,False,0.1208,True,False,False,False,False,False,False
part3.zip:part3.txt,監視,861184,60002,False,0.1205,True,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,861414,60004,False,0.1202,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,863096,60003,False,0.12,True,False,False,False,False,False,False
part3.zip:part3.txt,監視,863339,60002,False,0.1201,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,863470,60002,False,0.1202,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,863687,60002,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,863698,60003,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,863916,60002,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,863989,60002,False,0.1205,True,False,False,False,False,False,False
part3.zip:part3.txt,確認,864001,60002,False,0.1205,True,False,False,False,False,False,False
part3.zip:part3.txt,追跡,864094,60002,False,0.1205,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,864241,60002,False,0.1205,True,False,False,False,False,False,False
part3.zip:part3.txt,監視,864339,60002,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,通信,864360,60002,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,認証,867095,60002,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,867127,60002,False,0.1206,True,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,867326,60004,False,0.1204,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,867369,60002,False,0.1204,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,867409,60002,False,0.1203,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,867549,60002,False,0.1197,True,False,False,False,False,False,False
part3.zip:part3.txt,確認,867616,60002,False,0.1194,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,867628,60002,False,0.1194,True,False,False,False,False,False,False
part3.zip:part3.txt,認証,867682,60002,False,0.1193,True,False,False,False,False,False,False
part3.zip:part3.txt,認証,867872,60002,False,0.119,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,867882,60002,False,0.119,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,868101,60002,False,0.1187,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,868104,60002,False,0.1187,True,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,868219,60004,False,0.1186,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,869107,60002,False,0.1184,True,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,870000,60004,False,0.116,True,False,False,False,False,False,False
part3.zip:part3.txt,認証,870086,60002,False,0.1157,True,False,False,False,False,False,False
part3.zip:part3.txt,設定,870153,60002,False,0.1153,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,870217,60002,False,0.1148,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,870893,60002,False,0.1138,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,870909,60002,False,0.1137,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,871052,60002,False,0.1138,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,872744,60002,False,0.1141,True,False,False,False,False,False,False
part3.zip:part3.txt,確認,872807,60002,False,0.1141,True,False,False,False,False,False,False
part3.zip:part3.txt,確認,872930,60002,False,0.1141,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,872952,60002,False,0.1143,True,False,False,False,False,False,False
part3.zip:part3.txt,削除,873139,60002,False,0.115,True,False,False,False,False,False,False
part3.zip:part3.txt,アクセス,874524,60004,False,0.1112,True,False,False,False,False,False,False
part3.zip:part3.txt,可能性,881427,60003,False,0.095,False,False,False,False,False,False,True
